"ID","EDAD","GENERO","EST_MARITAL","HIJOS","INGRESO","TARJETAS","PRESTAMOS","PAGO","HIPOTECA","RIESGO"
103831,42,NA,"Casado",3,NA,3,1,"Semanal","Si","Bajo"
103798,29,"Femenino","Casado",3,26416,3,1,"Mensual","Si","Bajo"
104110,50,"Femenino","Casado",3,26417,NA,1,"Semanal","Si","Bajo"
103896,NA,NA,NA,3,26430,3,1,"Mensual","Si","Bajo"
103801,41,"Femenino","Casado",3,27043,4,1,NA,"Si","Bajo"
104076,49,"Femenino","Casado",3,27068,4,2,"Mensual","Si","Bajo"
103860,43,NA,"Casado",3,27077,4,1,"Mensual","Si","Bajo"
103899,44,"Femenino","Casado",3,27233,4,NA,"Semanal","Si","Bajo"
103770,40,"Femenino",NA,3,27290,3,1,"Mensual","Si","Bajo"
103942,28,"Femenino","Casado",3,27344,3,2,"Mensual","Si","Bajo"
104112,NA,"Femenino","Casado",3,NA,3,1,"Mensual","Si","Alto"
104041,NA,"Femenino","Casado",3,27566,3,NA,"Semanal","Si","Bajo"
103861,43,"Femenino","Casado",3,27795,3,1,"Semanal","Si","Bajo"
103909,44,"Femenino",NA,3,27808,3,1,"Semanal","Si","Bajo"
103855,43,"Femenino","Casado",3,27833,4,2,"Mensual","Si","Bajo"
104036,48,"Femenino","Casado",3,NA,NA,1,"Mensual","Si","Bajo"
104047,NA,"Femenino","Casado",3,28461,NA,2,"Semanal","Si","Alto"
103869,43,"Femenino","Casado",3,28507,3,1,"Mensual","Si","Bajo"
103830,NA,"Femenino","Casado",NA,28802,4,2,"Mensual","Si","Bajo"
103931,29,"Femenino","Casado",3,28952,NA,1,"Mensual","Si","Bajo"
104078,49,"Femenino","Casado",3,29029,4,1,"Semanal","Si","Bajo"
103905,27,NA,"Casado",3,NA,4,1,"Mensual","Si","Bajo"
103939,NA,"Femenino","Casado",3,29180,4,2,"Semanal",NA,"Bajo"
103966,46,"Femenino","Casado",3,29265,4,2,"Semanal","Si","Bajo"
103998,47,"Femenino","Casado",3,29337,4,2,"Mensual","Si","Bajo"
103769,32,"Femenino","Casado",3,29705,NA,NA,"Semanal","Si","Bajo"
104071,49,"Femenino",NA,3,29746,4,2,"Semanal","Si","Bajo"
103968,46,"Femenino","Casado",3,29841,3,1,"Mensual",NA,"Bajo"
103862,43,"Femenino","Casado",3,29868,3,1,"Mensual","Si","Bajo"
103829,42,"Femenino",NA,3,29963,4,NA,"Mensual",NA,"Bajo"
102172,21,"Femenino","Soltero",0,NA,3,1,NA,"Si","Bajo"
102646,24,NA,"Soltero",0,15112,2,1,NA,"Si","Bajo"
100071,30,"Femenino","Soltero",0,15185,1,0,NA,"Si","Alto"
102784,25,"Femenino","Soltero",0,NA,1,1,NA,"Si","Bajo"
102722,24,"Femenino","Soltero",0,15410,NA,1,"Mensual",NA,"Alto"
100264,45,"Femenino",NA,0,15430,0,0,"Mensual","Si","Alto"
100227,42,"Femenino","Soltero",0,15646,0,0,"Mensual","Si","Alto"
102085,37,"Femenino","Soltero",0,15697,NA,1,NA,"Si","Bajo"
NA,24,"Femenino","Soltero",0,15766,NA,NA,"Semanal","Si","Bajo"
102302,NA,"Femenino","Soltero",0,15774,NA,1,"Mensual",NA,"Bajo"
102708,24,"Femenino","Soltero",0,15821,3,1,NA,"No","Bajo"
102293,22,"Femenino","Soltero",0,15867,NA,1,"Mensual",NA,"Bajo"
102177,21,"Femenino","Soltero",0,15881,NA,1,"Mensual","Si","Bajo"
102831,25,"Femenino","Soltero",0,15918,1,NA,"Mensual","No","Bajo"
NA,24,"Femenino","Soltero",0,16053,2,1,"Mensual","Si","Bajo"
102734,25,"Femenino","Soltero",0,16094,1,1,"Semanal","No","Bajo"
102425,23,"Femenino","Soltero",0,16130,NA,1,"Mensual","Si","Bajo"
102039,20,"Femenino","Soltero",0,NA,3,1,"Semanal","Si","Bajo"
102132,21,"Femenino","Soltero",0,16211,3,NA,"Semanal","No","Bajo"
102566,23,"Femenino","Soltero",0,16229,3,1,"Semanal","No","Bajo"
102369,22,"Femenino","Soltero",0,16232,1,NA,"Semanal","Si","Bajo"
102066,32,"Femenino","Soltero",NA,16296,2,1,NA,"Si","Bajo"
102583,24,"Femenino","Soltero",NA,16384,3,1,"Mensual",NA,"Bajo"
102393,22,"Femenino","Soltero",0,16443,1,1,"Mensual","Si","Bajo"
102399,36,"Femenino","Soltero",0,16450,2,1,"Semanal","No","Bajo"
102640,24,"Femenino","Soltero",0,16472,3,1,"Mensual","Si","Bajo"
NA,24,"Femenino","Soltero",0,16523,3,1,"Semanal","Si","Bajo"
102799,25,NA,"Soltero",NA,16576,3,1,"Semanal","Si","Bajo"
102849,25,"Femenino","Soltero",0,16601,2,1,"Semanal","Si","Bajo"
NA,23,"Femenino",NA,0,16605,2,1,"Semanal","No","Bajo"
NA,22,NA,"Soltero",0,16693,1,1,"Mensual","Si","Bajo"
102046,35,"Femenino","Soltero",0,16698,3,1,"Mensual","No","Bajo"
102432,23,NA,"Soltero",0,16770,3,1,"Semanal","No","Bajo"
102280,22,"Femenino","Soltero",NA,16806,3,1,"Mensual","No","Bajo"
102193,36,"Femenino","Soltero",0,16852,2,1,"Semanal","Si","Bajo"
102821,NA,"Femenino","Soltero",NA,16886,NA,1,"Semanal","No","Bajo"
102261,21,"Femenino","Soltero",NA,16936,3,1,"Mensual","Si","Bajo"
102052,20,"Femenino",NA,0,16988,1,1,"Semanal","Si","Bajo"
102209,NA,"Femenino","Soltero",0,17057,3,1,"Mensual","No","Bajo"
102558,23,"Femenino","Soltero",NA,17098,2,1,"Semanal","Si","Bajo"
102179,35,"Femenino",NA,0,17115,2,1,NA,"No","Bajo"
NA,30,"Femenino","Soltero",0,17132,2,1,"Mensual","No","Bajo"
102236,21,"Femenino","Soltero",NA,17296,1,1,"Semanal",NA,"Bajo"
102471,23,"Femenino",NA,0,17360,NA,1,"Semanal","Si","Bajo"
102321,22,"Femenino","Soltero",0,17472,1,1,NA,"Si","Bajo"
NA,21,"Femenino","Soltero",0,17477,2,1,"Mensual","No","Bajo"
101994,20,"Femenino","Soltero",0,17508,2,1,"Semanal","Si","Bajo"
NA,20,"Femenino","Soltero",0,17570,3,1,"Mensual","No","Bajo"
102025,20,"Femenino","Soltero",0,17619,3,1,"Mensual","No","Bajo"
102139,21,"Femenino","Soltero",0,17700,3,1,"Mensual","No","Bajo"
102865,25,"Femenino","Soltero",NA,17733,NA,1,"Semanal","No","Bajo"
NA,22,"Femenino","Soltero",0,17772,1,1,"Semanal","Si","Bajo"
102675,NA,"Femenino","Soltero",0,17776,1,1,"Semanal","No","Bajo"
102320,22,"Femenino","Soltero",0,17785,1,1,"Mensual","Si","Bajo"
102231,21,"Femenino","Soltero",0,17817,3,1,"Semanal","Si","Bajo"
102360,22,"Femenino","Soltero",0,NA,NA,1,"Semanal","Si","Bajo"
102228,21,"Femenino","Soltero",0,17930,3,1,"Mensual","Si","Bajo"
102093,NA,"Femenino","Soltero",0,17957,1,1,"Semanal","Si","Bajo"
102539,23,"Femenino",NA,0,18013,3,1,"Mensual","Si","Bajo"
101984,20,"Femenino","Soltero",0,NA,NA,1,"Mensual","No","Bajo"
NA,21,"Femenino","Soltero",0,18145,3,1,"Semanal","Si","Bajo"
102171,21,"Femenino","Soltero",0,18161,2,1,"Semanal","Si","Bajo"
102054,20,"Femenino","Soltero",0,NA,1,1,"Semanal","No","Bajo"
102413,22,"Femenino","Soltero",0,18444,3,1,"Semanal","Si","Bajo"
102779,25,"Femenino","Soltero",0,18450,2,1,"Semanal","Si","Bajo"
102633,24,"Femenino","Soltero",0,18451,3,NA,"Mensual","No","Bajo"
102131,21,"Femenino","Soltero",0,18586,3,NA,"Semanal","Si","Bajo"
102701,33,"Femenino","Soltero",0,18619,3,1,"Semanal","Si","Bajo"
102075,20,"Femenino","Soltero",0,18654,1,1,NA,"Si","Bajo"
NA,28,"Femenino",NA,0,18680,NA,1,"Semanal","No","Bajo"
102378,22,"Femenino","Soltero",0,18685,3,1,"Mensual","Si","Bajo"
102791,25,"Femenino","Soltero",0,18698,NA,1,"Mensual","No","Bajo"
102108,20,"Femenino","Soltero",0,18706,1,1,"Mensual","Si","Bajo"
102155,21,NA,"Soltero",NA,18787,3,1,"Mensual","No","Bajo"
NA,24,"Femenino","Soltero",0,18812,3,1,"Mensual","No","Bajo"
102060,20,"Femenino","Soltero",0,18974,1,1,"Semanal","Si","Bajo"
102127,21,"Femenino","Soltero",0,19168,1,1,"Mensual","Si","Bajo"
102130,21,NA,"Soltero",0,19238,2,1,"Semanal","No","Bajo"
102129,21,"Femenino","Soltero",NA,19876,2,1,"Semanal",NA,"Bajo"
102428,23,"Femenino","Soltero",0,19990,1,1,"Mensual","No","Bajo"
102774,25,"Femenino","Soltero",0,20040,2,1,NA,"No","Bajo"
102315,22,"Femenino","Soltero",0,20107,2,1,NA,"No","Bajo"
102340,NA,"Femenino","Soltero",0,20161,1,1,"Mensual",NA,"Bajo"
NA,24,"Femenino","Soltero",0,20173,2,1,"Semanal","No","Bajo"
102047,20,"Femenino",NA,0,20175,3,1,"Mensual","No","Bajo"
102625,24,NA,"Soltero",0,20246,3,1,"Semanal","No","Bajo"
NA,21,"Femenino","Soltero",0,20276,1,1,"Mensual","No","Bajo"
102469,23,"Femenino","Soltero",0,20312,1,NA,"Mensual","No","Bajo"
102768,25,"Femenino","Soltero",0,20333,1,NA,"Semanal","Si","Bajo"
102197,21,"Femenino","Soltero",0,20339,1,1,"Semanal","No","Bajo"
102753,34,"Femenino","Soltero",0,20362,3,NA,NA,"Si","Bajo"
102300,22,"Femenino","Soltero",NA,20363,NA,1,"Mensual","Si","Bajo"
102347,22,"Femenino","Soltero",0,20477,2,1,"Semanal","Si","Bajo"
102005,20,"Femenino","Soltero",NA,20514,2,1,"Mensual","Si","Bajo"
102623,24,"Femenino","Soltero",0,20559,2,1,"Semanal","No","Bajo"
102485,23,"Femenino","Soltero",0,NA,1,1,"Semanal","No","Bajo"
102007,20,"Femenino","Soltero",0,20658,3,1,"Semanal","No","Bajo"
NA,21,"Femenino",NA,0,NA,NA,1,"Semanal","Si","Bajo"
102770,25,"Femenino","Soltero",0,20666,3,1,"Mensual","No","Bajo"
102742,30,"Femenino","Soltero",0,NA,1,1,"Semanal","Si","Bajo"
102470,27,"Femenino","Soltero",0,20761,3,1,"Mensual","No","Bajo"
102187,29,"Femenino","Soltero",0,NA,NA,1,"Semanal","Si","Bajo"
101993,34,"Femenino","Soltero",0,20872,2,1,NA,"No","Bajo"
102353,22,"Femenino","Soltero",NA,20938,2,1,"Mensual","Si","Bajo"
102747,25,"Femenino","Soltero",0,20963,NA,1,"Semanal","No","Bajo"
102017,20,"Femenino","Soltero",0,21080,1,1,"Mensual","Si","Bajo"
102593,36,"Femenino","Soltero",0,21109,1,NA,"Semanal","No","Bajo"
102444,23,"Femenino","Soltero",0,NA,2,1,NA,"Si","Bajo"
102317,22,"Femenino","Soltero",0,NA,3,1,"Mensual","No","Bajo"
102154,28,NA,"Soltero",0,21231,3,NA,"Mensual","Si","Bajo"
102659,24,"Femenino","Soltero",0,21245,1,NA,"Mensual","No","Bajo"
102461,NA,"Femenino","Soltero",0,21261,2,1,"Mensual","No","Bajo"
NA,38,"Femenino","Soltero",0,21269,1,1,"Mensual","Si","Bajo"
102663,24,"Femenino","Soltero",NA,21306,3,1,NA,"Si","Bajo"
102477,23,"Femenino","Soltero",0,21322,NA,1,"Semanal","Si","Bajo"
102341,22,"Femenino","Soltero",0,NA,1,1,"Semanal","No","Bajo"
102294,22,"Femenino",NA,0,21421,2,1,"Mensual","No","Bajo"
102023,27,NA,"Soltero",NA,NA,1,1,"Mensual","No","Bajo"
102748,25,"Femenino","Soltero",0,21477,2,1,"Semanal","Si","Bajo"
101999,38,"Femenino","Soltero",0,21479,1,1,"Semanal","No","Bajo"
102019,35,"Femenino","Soltero",0,NA,NA,1,"Mensual","No","Bajo"
102597,24,"Femenino","Soltero",0,21586,3,1,"Mensual",NA,"Bajo"
102184,34,"Femenino","Soltero",0,21691,NA,1,"Semanal","Si","Bajo"
102291,NA,"Femenino","Soltero",0,21701,1,1,"Mensual","Si","Bajo"
102011,20,"Femenino","Soltero",NA,21784,3,1,"Mensual",NA,"Bajo"
102153,NA,"Femenino","Soltero",0,22008,1,1,"Semanal","No","Bajo"
102649,24,"Femenino","Soltero",0,22033,3,1,"Semanal","No","Bajo"
102196,21,"Femenino","Soltero",NA,22063,1,1,"Mensual","Si","Bajo"
102493,23,"Femenino","Soltero",0,22068,2,1,"Mensual","No","Bajo"
102138,21,"Femenino","Soltero",0,22136,2,NA,"Semanal","Si","Bajo"
102327,22,"Femenino","Soltero",0,22217,1,1,"Mensual","Si","Bajo"
102292,22,"Femenino","Soltero",0,22228,1,1,"Mensual","No","Bajo"
102031,20,"Femenino","Soltero",0,22234,2,1,"Semanal","Si","Bajo"
102285,22,"Femenino","Soltero",0,22253,1,1,"Semanal","No","Bajo"
102442,23,"Femenino","Soltero",0,22286,1,1,"Mensual","No","Bajo"
102754,25,"Femenino","Soltero",NA,22407,3,NA,"Semanal","Si","Bajo"
102456,NA,"Femenino","Soltero",0,22528,3,1,"Semanal","No","Bajo"
102611,24,"Femenino","Soltero",0,22595,3,NA,"Mensual","No","Bajo"
102134,21,"Femenino","Soltero",0,22607,1,1,NA,"No","Bajo"
102032,20,"Femenino","Soltero",0,22614,2,1,"Semanal","No","Bajo"
102299,22,"Femenino","Soltero",0,22666,1,1,"Mensual","Si","Bajo"
102330,22,"Femenino","Soltero",0,22743,3,1,"Semanal","Si","Bajo"
102616,24,"Femenino","Soltero",0,22810,1,1,"Semanal","No","Bajo"
102208,21,"Femenino","Soltero",0,22821,2,1,"Semanal","Si","Bajo"
102000,20,NA,"Soltero",0,22821,1,1,"Semanal","No","Bajo"
102301,35,"Femenino","Soltero",0,22831,1,1,"Mensual","Si","Bajo"
NA,22,"Femenino","Soltero",0,22833,2,1,"Mensual","Si","Bajo"
102045,20,"Femenino","Soltero",NA,22868,1,NA,NA,"Si","Bajo"
102595,24,NA,"Soltero",0,22883,2,1,"Mensual","No","Bajo"
102206,28,"Femenino",NA,0,22938,1,1,"Semanal","Si","Bajo"
102476,23,"Femenino","Soltero",0,22989,2,1,"Mensual","Si","Bajo"
102249,21,"Femenino","Soltero",0,23001,3,1,NA,"Si","Bajo"
102725,24,"Femenino","Soltero",0,23069,2,1,"Semanal","No","Bajo"
102537,23,"Femenino","Soltero",0,23107,2,1,"Mensual","No","Bajo"
102386,22,"Femenino",NA,0,23113,2,1,"Semanal","No","Bajo"
102501,23,"Femenino","Soltero",0,23115,NA,1,"Mensual","Si","Bajo"
102838,25,"Femenino","Soltero",0,23158,1,1,NA,"Si","Bajo"
102860,25,"Femenino","Soltero",0,23183,NA,1,"Mensual","Si","Bajo"
102395,22,"Femenino","Soltero",0,23190,2,1,"Mensual","Si","Bajo"
102092,20,NA,NA,0,23216,1,NA,"Mensual","No","Bajo"
102359,22,"Femenino","Soltero",0,23217,1,1,"Mensual","No","Bajo"
102859,25,"Femenino","Soltero",0,23227,1,1,"Mensual","Si","Bajo"
102248,NA,"Femenino","Soltero",NA,23252,3,1,"Mensual","Si","Bajo"
102720,24,"Femenino","Soltero",0,NA,1,1,"Semanal",NA,"Bajo"
102272,32,"Femenino","Soltero",0,23318,2,1,"Mensual","No","Bajo"
102842,25,"Femenino","Soltero",0,23333,2,1,"Semanal","No","Bajo"
102548,23,"Femenino",NA,0,23333,3,1,"Mensual","Si","Bajo"
102223,21,"Femenino","Soltero",NA,23350,1,1,"Mensual","No","Bajo"
102534,NA,"Femenino","Soltero",0,23378,NA,1,"Semanal","Si","Bajo"
NA,NA,"Femenino",NA,0,23379,2,NA,"Mensual","No","Bajo"
102255,21,"Femenino","Soltero",0,23461,NA,1,"Semanal","No","Bajo"
102706,NA,"Femenino","Soltero",0,23469,2,1,"Semanal","No","Bajo"
102361,22,"Femenino","Soltero",0,23492,3,1,"Semanal","Si","Bajo"
102398,NA,"Femenino","Soltero",0,23536,2,1,"Mensual","Si","Bajo"
NA,27,"Femenino","Soltero",0,23558,1,1,NA,"Si","Alto"
102502,23,"Femenino","Soltero",0,23578,2,1,"Semanal","Si","Bajo"
102571,23,"Femenino","Soltero",0,23606,1,1,"Semanal","Si","Bajo"
102839,25,"Femenino","Soltero",0,23618,2,1,"Mensual","Si","Bajo"
102262,21,NA,"Soltero",0,23641,3,1,"Mensual","Si","Bajo"
102111,20,NA,"Soltero",0,23713,3,NA,NA,"No","Bajo"
NA,21,NA,"Soltero",0,NA,1,1,"Semanal","Si","Bajo"
102515,33,"Femenino","Soltero",0,23725,3,1,"Mensual","Si","Bajo"
102721,24,"Femenino","Soltero",0,23735,1,1,"Semanal","No","Bajo"
102562,33,"Femenino","Soltero",0,23758,1,1,"Mensual","No","Bajo"
102410,NA,"Femenino","Soltero",0,23793,2,1,"Mensual",NA,"Bajo"
102514,23,"Femenino","Soltero",0,23808,2,1,"Semanal","No","Bajo"
102227,21,"Femenino",NA,0,NA,2,1,"Semanal","No","Bajo"
102367,22,"Femenino","Soltero",NA,23891,1,1,"Mensual","No","Bajo"
102704,31,"Femenino",NA,0,23906,2,1,"Mensual","Si","Bajo"
102811,25,"Femenino","Soltero",0,23944,NA,1,"Mensual","Si","Alto"
102225,21,"Femenino","Soltero",0,23980,2,1,NA,"Si","Bajo"
102716,NA,"Femenino",NA,0,23998,3,1,"Semanal","No","Bajo"
102858,25,"Femenino","Soltero",0,24067,3,1,"Semanal","No","Bajo"
102848,25,NA,"Soltero",0,24069,1,1,"Mensual","No","Bajo"
102565,23,"Femenino","Soltero",0,24131,2,1,"Semanal",NA,"Bajo"
102574,23,"Femenino","Soltero",0,24134,3,1,"Semanal","Si","Alto"
102807,25,"Femenino",NA,0,24160,1,1,"Mensual","No","Bajo"
102841,25,"Femenino","Soltero",0,24182,2,1,"Semanal","Si","Bajo"
102102,20,"Femenino",NA,0,24211,1,1,"Semanal",NA,"Bajo"
102818,25,"Femenino","Soltero",0,24216,3,1,"Mensual","Si","Bajo"
102559,NA,"Femenino","Soltero",0,24252,2,1,"Semanal","Si","Bajo"
102726,31,NA,"Soltero",0,24311,3,1,NA,"No","Bajo"
102254,21,"Femenino","Soltero",0,24315,3,1,"Semanal","No","Bajo"
102540,23,"Femenino","Soltero",0,24316,3,1,"Semanal","No","Alto"
102679,24,"Femenino","Soltero",0,24317,3,1,"Semanal","Si","Bajo"
102688,34,"Femenino","Soltero",0,24339,1,1,NA,"No","Bajo"
102104,32,"Femenino","Soltero",0,24342,2,1,"Semanal","No","Bajo"
102243,21,"Femenino","Soltero",NA,24355,1,1,"Mensual","No","Bajo"
102217,21,"Femenino","Soltero",0,24362,3,1,"Mensual","No","Bajo"
102536,29,"Femenino","Soltero",0,24377,1,1,"Semanal",NA,"Bajo"
102572,23,"Femenino","Soltero",0,24397,2,1,"Mensual","Si","Bajo"
102505,NA,"Femenino","Soltero",0,24429,3,1,"Semanal","No","Bajo"
NA,30,"Femenino","Soltero",0,24450,2,1,"Mensual",NA,"Bajo"
102573,23,"Femenino","Soltero",0,24460,3,NA,"Semanal","Si","Bajo"
102215,21,"Femenino",NA,0,24504,2,1,"Mensual",NA,"Bajo"
102396,22,"Femenino","Soltero",0,24515,NA,1,"Mensual","Si","Alto"
102087,20,NA,"Soltero",0,NA,3,NA,"Semanal","No","Bajo"
102387,22,NA,"Soltero",0,24529,3,1,"Mensual","Si","Alto"
102376,22,"Femenino","Soltero",0,24551,1,1,"Semanal","Si","Bajo"
NA,22,"Femenino","Soltero",0,24587,NA,1,"Semanal","Si","Bajo"
102724,24,"Femenino","Soltero",0,24591,2,1,"Mensual","No","Bajo"
102696,35,"Femenino","Soltero",0,24597,1,1,"Mensual","No","Bajo"
102124,20,"Femenino","Soltero",0,24597,3,1,"Mensual","No","Bajo"
102551,23,"Femenino","Soltero",0,24612,3,1,"Semanal","Si","Bajo"
102856,30,"Femenino","Soltero",0,24613,2,1,"Mensual","Si","Bajo"
102669,NA,NA,"Soltero",0,24617,3,NA,"Mensual",NA,"Bajo"
NA,NA,"Femenino","Soltero",0,NA,NA,1,"Semanal","Si","Bajo"
102727,24,"Femenino","Soltero",0,24641,3,1,"Semanal","Si","Bajo"
102855,NA,"Femenino","Soltero",0,24657,1,1,"Semanal","No","Bajo"
NA,20,"Femenino","Soltero",0,24717,3,1,"Semanal","No","Bajo"
102112,29,"Femenino","Soltero",0,24738,3,1,"Semanal","No","Bajo"
102080,20,"Femenino","Soltero",NA,24780,3,1,"Semanal","Si","Bajo"
102527,23,"Femenino",NA,0,24794,1,1,"Mensual","Si","Bajo"
102819,25,"Femenino","Soltero",0,24823,3,1,"Mensual","No","Bajo"
102499,23,"Femenino","Soltero",0,24854,1,1,"Semanal","Si","Bajo"
102826,25,"Femenino","Soltero",0,24870,1,1,"Mensual","No","Bajo"
102252,30,"Femenino","Soltero",0,24907,2,1,"Mensual","No","Bajo"
102683,24,"Femenino","Soltero",0,NA,2,1,"Mensual","Si","Bajo"
102411,22,"Femenino","Soltero",0,24968,2,NA,"Semanal","Si","Bajo"
100026,26,"Femenino","Soltero",0,25093,1,0,"Mensual","Si","Alto"
100114,34,"Femenino","Soltero",0,25276,1,0,"Mensual","Si","Alto"
100217,31,"Femenino","Soltero",0,25548,0,0,"Mensual","Si","Alto"
100098,33,NA,NA,0,25747,1,0,"Mensual","Si","Alto"
100211,31,"Femenino","Soltero",0,25753,0,0,NA,"Si","Alto"
100151,NA,"Femenino","Soltero",0,25771,0,0,"Mensual","Si","Alto"
100147,37,"Femenino","Soltero",0,25912,0,0,"Mensual","Si","Alto"
100066,30,"Femenino",NA,0,25933,1,0,"Mensual","Si","Bajo"
100073,30,"Femenino","Soltero",0,26077,0,0,NA,"Si","Alto"
100021,26,"Femenino","Soltero",0,26175,1,0,"Mensual","Si","Alto"
100136,36,"Femenino","Soltero",0,26243,NA,0,"Mensual","Si","Alto"
100079,31,"Femenino","Soltero",0,26485,0,0,"Mensual","Si","Alto"
100261,28,"Femenino","Soltero",0,26782,0,0,"Mensual","Si","Alto"
NA,35,"Femenino","Soltero",0,26908,1,0,NA,"Si","Alto"
100054,29,"Femenino","Soltero",0,26947,1,0,"Mensual",NA,"Bajo"
100215,34,"Femenino","Soltero",0,27004,0,0,"Mensual","Si","Alto"
100197,39,"Femenino","Soltero",0,27092,1,0,NA,"Si","Alto"
100139,36,"Femenino","Soltero",0,27110,1,0,"Mensual",NA,"Alto"
100020,26,"Femenino","Soltero",0,27332,0,0,"Mensual","Si","Alto"
NA,41,"Femenino","Soltero",0,27334,1,0,"Mensual","Si","Alto"
100183,39,"Femenino","Soltero",0,27523,NA,0,NA,"Si","Alto"
100120,34,"Femenino","Soltero",0,27530,0,0,"Mensual",NA,"Alto"
100024,26,"Femenino","Soltero",0,27605,NA,NA,"Mensual","Si","Alto"
100206,40,"Femenino",NA,0,27617,1,0,"Mensual","Si","Bajo"
100060,29,"Femenino","Soltero",NA,27632,1,NA,"Mensual","Si","Bajo"
100135,36,"Femenino","Soltero",NA,27639,0,0,"Mensual","Si","Bajo"
100249,44,"Femenino","Soltero",0,27793,1,0,"Mensual","Si","Bajo"
100122,34,"Femenino","Soltero",0,27794,0,0,"Mensual",NA,"Alto"
100027,26,"Femenino","Soltero",0,27819,0,0,"Mensual","Si","Alto"
100069,30,"Femenino","Soltero",0,NA,0,0,"Mensual","Si","Alto"
100213,37,"Femenino","Soltero",0,27897,0,0,"Mensual","Si","Bajo"
100238,43,"Femenino","Soltero",0,27901,0,0,NA,"Si","Alto"
NA,38,"Femenino","Soltero",0,27913,0,0,"Mensual","Si","Bajo"
100166,38,"Femenino","Soltero",0,NA,0,0,"Mensual","Si","Alto"
100159,37,"Femenino","Soltero",0,27941,1,0,"Mensual","Si","Alto"
100012,NA,"Femenino","Soltero",0,27956,0,0,"Mensual","Si","Alto"
100013,25,"Femenino","Soltero",0,27987,1,0,"Mensual",NA,"Bajo"
100100,33,"Femenino","Soltero",0,27995,0,0,"Mensual","Si","Alto"
100001,25,"Femenino","Soltero",0,28085,1,0,"Mensual","Si","Alto"
100216,37,"Femenino",NA,NA,28112,1,0,"Mensual","Si","Alto"
100168,38,"Femenino","Soltero",0,28168,1,0,"Mensual","Si","Alto"
100247,44,"Femenino","Soltero",0,28218,0,0,"Mensual","Si","Alto"
100125,35,"Femenino","Soltero",0,28289,1,0,NA,"Si","Bajo"
100068,30,"Femenino","Soltero",NA,NA,1,0,NA,"Si","Bajo"
100043,28,"Femenino","Soltero",0,28622,0,NA,"Mensual","Si","Alto"
100198,40,"Femenino","Soltero",0,28835,1,0,"Mensual","Si","Alto"
100173,38,"Femenino",NA,0,29222,0,0,"Mensual","Si","Alto"
100195,39,"Femenino","Soltero",0,29343,0,0,"Mensual","Si","Alto"
100266,45,"Femenino","Soltero",0,29382,1,NA,"Mensual","Si","Alto"
100117,34,"Femenino",NA,0,29453,0,0,"Mensual","Si","Alto"
100032,27,"Femenino","Soltero",0,29472,1,0,"Mensual","Si","Alto"
100031,27,"Femenino","Soltero",0,29593,1,0,"Mensual","Si","Bajo"
100237,43,"Femenino","Soltero",NA,29600,1,0,"Mensual","Si","Bajo"
100062,30,"Femenino","Soltero",0,29839,NA,0,"Mensual","Si","Alto"
100143,36,"Femenino","Soltero",0,29848,1,0,"Mensual","Si","Alto"
100004,32,"Femenino","Soltero",0,NA,0,0,"Mensual","Si","Alto"
100042,28,"Femenino","Soltero",0,29912,0,0,"Mensual","Si","Alto"
100218,41,"Femenino","Soltero",0,30060,0,0,"Mensual","Si","Alto"
100124,35,"Femenino","Soltero",0,30256,0,0,NA,"Si","Alto"
100133,35,"Femenino",NA,0,30422,1,0,NA,"Si","Alto"
100155,37,"Femenino","Soltero",0,30605,1,0,NA,"Si","Alto"
100246,43,"Femenino","Soltero",NA,30791,1,0,"Mensual","Si","Alto"
100034,27,"Femenino","Soltero",0,30796,0,0,"Mensual","Si","Alto"
100232,42,NA,"Soltero",0,30807,1,0,NA,"Si","Alto"
100199,NA,NA,"Soltero",0,30881,1,0,"Mensual","Si","Alto"
100067,30,"Femenino","Soltero",0,30884,1,NA,"Mensual","Si","Alto"
100010,25,"Femenino","Soltero",NA,30908,0,0,"Mensual","Si","Alto"
100090,32,"Femenino","Soltero",0,31096,1,0,"Mensual","Si","Alto"
100110,34,"Femenino","Soltero",0,NA,1,0,"Mensual","Si","Alto"
NA,40,NA,"Soltero",0,NA,1,0,"Mensual","Si","Alto"
100049,28,"Femenino","Soltero",0,31292,1,0,"Mensual","Si","Bajo"
100093,32,NA,"Soltero",0,NA,NA,0,"Mensual","Si","Bajo"
100045,28,"Femenino","Soltero",0,31347,1,0,NA,"Si","Alto"
100116,NA,"Femenino","Soltero",0,NA,0,0,"Mensual","Si","Bajo"
NA,31,"Femenino","Soltero",0,31472,1,NA,"Mensual","Si","Alto"
100053,29,"Femenino","Soltero",0,31519,1,0,"Mensual","Si","Alto"
NA,38,"Femenino","Soltero",0,31523,0,NA,NA,"Si","Alto"
100121,34,"Femenino","Soltero",0,31567,NA,0,"Mensual","Si","Alto"
100044,28,"Femenino",NA,0,31625,NA,0,"Mensual","Si","Bajo"
NA,32,NA,"Soltero",NA,31778,1,0,"Mensual","Si","Alto"
100154,NA,"Femenino","Soltero",0,31798,1,0,"Mensual","Si","Bajo"
NA,33,"Femenino","Soltero",0,31804,0,0,NA,"Si","Alto"
100078,31,"Femenino","Soltero",0,31853,1,0,"Mensual","Si","Alto"
100030,26,"Femenino","Soltero",0,31891,1,0,"Mensual","Si","Bajo"
100111,34,"Femenino","Soltero",0,31928,0,0,"Mensual","Si","Alto"
